,Address,Postcode,Size in m²,Rooms,Prize in €,Price/Sqm,Latitude,Longitude
2267,Eerste Laurierdwarsstraat                       , 1016 PV ,80.0,3,3000.0,37.5,52.372155,4.880972
2268,IJburglaan                       , 1087 BS ,112.0,4,3500.0,31.25,52.368507,4.971287
2269,Herengracht 45 B                       , 1015 BB ,95.0,3,4200.0,44.21052631578947,52.378245,4.8915169999999994
2270,Utrechtsedwarsstraat 144 C                       , 1017 WK ,81.0,3,2950.0,36.419753086419746,52.361847999999995,4.901508
2271,Prinsengracht 303 E                       , 1016 GX ,110.0,3,3500.0,31.818181818181817,52.373384,4.8833779999999996
2273,Rustenburgerstraat                       , 1074 ET ,28.0,1,2500.0,89.2857142857143,52.35135,4.890665
2274,Hazenstraat                       , 1016 SP ,100.0,3,6000.0,60.0,52.370327,4.880143
2275,Dirk van Hasseltssteeg                       , 1012 NE ,65.0,3,4350.0,66.92307692307692,52.375846,4.893967
2276,Prinsengracht 614 C                       , 1017 KT ,203.0,4,4000.0,19.70443349753695,52.362194,4.8897
2277,Van Eeghenstraat                       , 1071 GD ,196.0,5,200.0,1.020408163265306,52.356458,4.869726
2278,Bartholomeus Diazstraat                       , 1057 TB ,50.0,3,2800.0,56.0,52.370071,4.8539010000000005
2279,Keizersgracht                       , 1015 CL ,75.0,2,3150.0,42.0,52.364336,4.892515
2280,Oostelijke Handelskade 1141                       , 1019 DN ,100.0,3,3150.0,31.5,52.373834,4.939424
2281,Geuzenstraat                       , 1056 KB ,50.0,2,2300.0,46.0,52.372279,4.864637999999999
2282,Elzenhagensingel 317                       , 1022 LA ,110.0,3,3500.0,31.818181818181817,52.40231,4.930528
2283,Brouwersgracht 248 F                       , 1013 HE ,62.0,2,2500.0,40.32258064516129,52.382417,4.885611
2284,Kromme-Mijdrechtstraat                       , 1079 KR ,60.0,2,3500.0,58.33333333333334,52.347187,4.908138
2285,Commelinstraat 250                       , 1093 VD ,30.0,2,2500.0,83.33333333333333,52.363627,4.92658
2286,Quellijnstraat                       , 1072 XW ,75.0,2,6500.0,86.66666666666669,52.356738,4.891071
2287,Nieuwe Kerkstraat                       , 1018 DW ,110.0,4,5900.0,53.63636363636363,52.364746999999994,4.908655
2288,Keizersgracht                       , 1016 EJ ,100.0,3,6000.0,60.0,52.364336,4.892515
2289,Berenstraat                       , 1016 GG ,95.0,4,5900.0,62.105263157894754,52.370433,4.882517
2290,Govert Flinckstraat                       , 1074 CC ,110.0,2,6500.0,59.09090909090909,52.355581,4.895827
2292,Rembrandtplein                       , 1017 CT ,65.0,3,2300.0,35.384615384615394,52.3663,4.896573
2293,Sophialaan                       , 1075 BL ,70.0,3,5000.0,71.42857142857143,52.35256,4.859204
2294,Eerste Lindendwarsstraat                       , 1015 LE ,95.0,3,6000.0,63.157894736842096,52.379812,4.884424
2295,Brouwersgracht                       , 1015 GB ,58.0,2,2300.0,39.6551724137931,52.381927000000005,4.885534
2296,Sassenheimstraat 73 1                       , 1059 BE ,65.0,2,2200.0,33.846153846153854,52.348603999999995,4.8465419999999995
2297,Oudezijds Voorburgwal 302 D                       , 1012 GL ,130.0,3,4650.0,35.769230769230774,52.370353,4.894271
2298,Revaleiland 444                       , 1014 ZG ,146.0,4,4500.0,30.82191780821918,52.39411,4.881776
2299,Nieuwe Herengracht                       , 1011 RM ,92.0,3,2950.0,32.06521739130435,52.365992999999996,4.903332
2303,Carnapstraat                       , 1062 KT ,92.0,3,3000.0,32.608695652173914,52.354139,4.8392919999999995
2304,Utrechtsedwarsstraat                       , 1017 WK ,102.0,3,4500.0,44.11764705882353,52.361512,4.8993519999999995
2305,Kea Boumanstraat 42 A                       , 1095 MA ,90.0,3,2500.0,27.777777777777786,52.374955,4.96701
2306,Lange Niezel 20 III                       , 1012 GT ,40.0,2,2500.0,62.5,52.374887,4.89878
2308,Herengracht                       , 1016 BE ,70.0,3,4500.0,64.28571428571429,52.365048,4.898317
2309,Korte Leidsedwarsstraat                       , 1017 PZ ,72.0,3,3500.0,48.611111111111114,52.363282,4.884683
2310,Gravenstraat                       , 1012 NL ,70.0,2,2000.0,28.57142857142857,52.374237,4.892394
2311,Brouwersgracht 248 A                       , 1013 HE ,78.0,2,4000.0,51.282051282051285,52.382417,4.885611
2312,Ceintuurbaan                       , 1074 EB ,60.0,2,2800.0,46.66666666666666,52.354812,4.9010370000000005
2313,Gustav Mahlerlaan 274                       , 1082 ME ,150.0,3,6000.0,40.0,52.336903,4.870836
2314,Beulingstraat                       , 1017 BA ,105.0,3,3650.0,34.76190476190476,52.367978,4.88753
2315,Pesetalaan                       , 1060 SC ,35.0,1,2350.0,67.14285714285714,52.347017,4.785404
2316,Prinsengracht 358 1                       , 1016 JA ,91.0,3,5000.0,54.94505494505494,52.367888,4.882155
2317,Cruquiusweg                       , 1019 AT ,105.0,1,1500.0,14.285714285714285,52.368555,4.939277
2318,Utrechtsedwarsstraat                       , 1017 WK ,105.0,3,4500.0,42.857142857142854,52.361512,4.8993519999999995
2319,Mercatorstraat 67 HS                       , 1056 PZ ,74.0,3,3150.0,42.56756756756757,52.372203999999996,4.850102
2320,Tweede Laurierdwarsstraat 1 B                       , 1016 RA ,55.0,2,2150.0,39.09090909090909,52.372107,4.879002
2321,Eosstraat 444                       , 1076 DT ,95.0,3,3500.0,36.8421052631579,52.345887,4.853899
2322,Nassaukade 173 H                       , 1053 LM ,85.0,3,1500.0,17.647058823529417,52.370253999999996,4.87453
2323,Keizersgracht 489 B1                       , 1017 DM ,107.0,2,4750.0,44.39252336448598,52.365521,4.887828
2326,Lijnbaansgracht                       , 1016 KT ,49.0,2,3000.0,61.224489795918366,52.364893,4.88163
2327,Doornburg 119                       , 1081 JX ,140.0,3,4650.0,33.214285714285715,52.322382,4.861442
2328,Eosstraat                       , 1076 DT ,98.0,3,3050.0,31.12244897959184,52.346015,4.8552610000000005
2329,Kotterspad 37                       , 1081 KP ,100.0,3,4000.0,40.0,52.332244,4.856014
2330,Korte Prinsengracht                       , 1013 GS ,100.0,4,4650.0,46.5,52.382197999999995,4.890019000000001
2331,Tweede Van der Helststraat                       , 1073 AE ,48.0,1,2000.0,41.66666666666666,52.350407000000004,4.894558999999999
2332,Tourniairestraat                       , 1065 KK ,19.0,1,450.0,23.684210526315788,52.355981,4.8240300000000005
2333,Frans Halsstraat 94 1                       , 1072 BX ,47.0,2,2500.0,53.19148936170214,52.355061,4.888326999999999
2334,Gillis van Ledenberchstraat 29 1                       , 1052 TZ ,55.0,3,2500.0,45.45454545454545,52.377266,4.872730000000001
2335,Zwanenburgwal 294                       , 1011 JH ,125.0,3,2950.0,23.6,52.367775,4.898124
2336,De Boelelaan                       , 1082 RH ,85.0,3,2500.0,29.411764705882355,52.334066,4.869713
2337,Spuistraat 300                       , 1012 VX ,65.0,3,3500.0,53.84615384615386,52.369506,4.888679
2338,Nieuwezijds Voorburgwal 42 C                       , 1012 SB ,74.0,3,3150.0,42.56756756756757,52.376751,4.894
2340,Foppingadreef 26                       , 1102 CX ,16.0,1,900.0,56.25,52.3082,4.951953
2342,Brouwersgracht 248 F                       , 1013 HE ,62.0,2,2500.0,40.32258064516129,52.382417,4.885611
2344,Maassluisstraat                       , 1062 GS ,42.0,1,2350.0,55.95238095238096,52.349216,4.836661
2345,Groenburgwal                       , 1011 HW ,65.0,2,1700.0,26.153846153846153,52.368714000000004,4.897962000000001
2346,Peelstraat                       , 1079 RN ,60.0,2,2500.0,41.66666666666666,52.339065000000005,4.900357
2347,Van Boshuizenstraat                       , 1083 AW ,75.0,3,2500.0,33.333333333333336,52.324681,4.870933999999999
2348,Dam 5 T                       , 1012 JS ,138.0,3,5000.0,36.231884057971016,52.373028999999995,4.894205
2349,Van Leijenberghlaan                       , 1082 GM ,194.0,3,7500.0,38.659793814432994,52.335008,4.878591
2350,Pieter Calandlaan 841                       , 1069 SC ,121.0,4,3150.0,26.033057851239672,52.351797,4.799931
2351,Oudezijds Voorburgwal 132 E                       , 1012 GH ,71.0,2,2500.0,35.2112676056338,52.373253000000005,4.897139
2352,Prinsengracht 299 B                       , 1016 GX ,70.0,2,3500.0,50.0,52.373492,4.883376
2353,Stadhouderskade 117 A                       , 1073 AZ ,55.0,3,3500.0,63.63636363636363,52.357534,4.898727
2354,Gravenstraat                       , 1012 NL ,70.0,2,2000.0,28.57142857142857,52.374237,4.892394
2356,Gaasterlandstraat                       , 1079 RH ,125.0,3,4750.0,38.0,52.337674,4.895298
2357,Rooseveltlaan 169 3                       , 1079 AM ,110.0,3,3650.0,33.18181818181818,52.34303,4.897737
2358,Count Basiestraat                       , 1066 GM ,60.0,2,2350.0,39.16666666666666,52.34408,4.825815
2360,Prinsengracht                       , 1016 GX ,70.0,2,3500.0,50.0,52.362122,4.898975
2361,Stadionweg                       , 1077 TE ,51.0,2,2500.0,49.01960784313725,52.345615,4.859659
2363,Westerlengte 61                       , 1034 SX ,93.0,5,2500.0,26.88172043010753,52.410920000000004,4.9169160000000005
2364,Sarphatistraat                       , 1017 WS ,175.0,3,7000.0,40.0,52.360839,4.9067050000000005
2365,Valkenburgerstraat 127                       , 1011 MH ,70.0,3,3500.0,50.0,52.369284,4.906712000000001
2366,Agatha Dekenstraat 48 1                       , 1053 AR ,45.0,2,2150.0,47.77777777777778,52.368496,4.8670029999999995
2367,Leliegracht 12 1                       , 1015 DE ,95.0,2,3650.0,38.42105263157895,52.375091,4.887367
2368,Rijnstraat                       , 1079 HT ,102.0,5,3500.0,34.31372549019608,52.348776,4.9042010000000005
2369,Laan van Vlaanderen                       , 1066 MT ,80.0,3,3000.0,37.5,52.346653,4.80555
2370,Brouwersgracht 248 A                       , 1013 HE ,78.0,2,4000.0,51.282051282051285,52.382417,4.885611
2371,Brouwersgracht 248 B                       , 1013 HE ,62.0,2,2800.0,45.161290322580655,52.382417,4.885611
2372,Hofgeest                       , 1102 EE ,111.0,4,2500.0,22.52252252252252,52.312494,4.958583
2373,Nieuwe Herengracht                       , 1011 RL ,58.0,2,2500.0,43.10344827586207,52.365992999999996,4.903332
2374,Herenmarkt                       , 1013 ED ,55.0,2,3000.0,54.54545454545455,52.379952,4.891466
2375,Nieuwezijds Voorburgwal                       , 1012 SJ ,65.0,2,2300.0,35.384615384615394,52.369852,4.889543
2376,Rijnstraat 250 I                       , 1079 HW ,65.0,3,3150.0,48.46153846153846,52.341054,4.906944
2377,Rosy Wertheimstraat                       , 1082 MZ ,85.0,3,3500.0,41.1764705882353,52.336185,4.8757
2378,Droogbak                       , 1013 GG ,70.0,3,4000.0,57.14285714285714,52.380186,4.894202
2379,Amstel 192 A                       , 1017 AG ,105.0,3,5000.0,47.61904761904761,52.366496000000005,4.899856
2380,Leliegracht 12 II                       , 1015 DE ,160.0,4,4350.0,27.1875,52.375091,4.887367
2381,Nieuwezijds Voorburgwal 347 II                       , 1012 RM ,105.0,4,5500.0,52.38095238095239,52.370763000000004,4.890588
2382,Van der Hoopstraat                       , 1051 VN ,50.0,2,3500.0,70.0,52.384355,4.8741900000000005
2383,Stadionkade 19 III                       , 1077 VK ,240.0,8,8000.0,33.333333333333336,52.344862,4.872064
2384,Leksmondhof 294                       , 1108 GB ,70.0,3,2000.0,28.57142857142857,52.309408000000005,4.98119
2385,Lauriergracht                       , 1016 RJ ,100.0,3,3650.0,36.5,52.371294,4.879935
2386,Krom Boomssloot 61                       , 1011 GS ,60.0,2,2800.0,46.66666666666666,52.371053,4.9020529999999995
2387,Prinsengracht                       , 1015 DT ,95.0,2,3500.0,36.8421052631579,52.362122,4.898975
2388,Koopvaardersplantsoen                       , 1034 KE ,130.0,4,3500.0,26.92307692307693,52.40672,4.9152379999999996
2389,Koopvaardersplantsoen                       , 1034 KE ,110.0,4,4000.0,36.36363636363637,52.40672,4.9152379999999996
2390,Bolestein                       , 1081 EM ,90.0,3,2150.0,23.88888888888889,52.324358000000004,4.858534
2391,Gustav Mahlerlaan 242                       , 1082 ME ,144.0,3,4700.0,32.638888888888886,52.336903,4.870939
2392,Kerkstraat                       , 1017 HW ,80.0,3,2500.0,31.25,52.362922999999995,4.898906
2394,Tweede Hugo de Grootstraat 45 T                       , 1052 LB ,71.0,2,2500.0,35.2112676056338,52.375098,4.870304
2395,Westhavenweg                       , 1042 AL ,110.0,5,5500.0,50.0,52.401718,4.84505
2396,Duivendrechtsekade                       , 1096 AH ,19.0,1,700.0,36.8421052631579,52.338205,4.932423
2397,Brouwersgracht 248 F                       , 1013 HE ,62.0,2,2500.0,40.32258064516129,52.382417,4.885611
2398,Brouwersgracht 248 B                       , 1013 HE ,62.0,2,2800.0,45.161290322580655,52.382417,4.885611
2399,Rustenburgerstraat 146 A20                       , 1073 GJ ,55.0,3,2500.0,45.45454545454545,52.35282,4.900169
2400,Amstelveld 3                       , 1017 JD ,130.0,3,6200.0,47.69230769230769,52.362615000000005,4.898093
2402,Heathrowstraat                       , 1043 CE ,21.0,1,890.0,42.38095238095238,52.385764,4.832571
2404,Dufaystraat                       , 1075 GS ,74.0,2,4450.0,60.135135135135144,52.353668,4.868027
2405,Lauriergracht                       , 1016 RV ,37.0,2,2500.0,67.56756756756756,52.371294,4.879935
2407,Amstelveenseweg                       , 1075 XL ,70.0,3,3500.0,50.0,52.350707,4.856841999999999
2408,Koningslaan 24 B                       , 1075 AD ,95.0,3,9000.0,94.73684210526315,52.355139,4.864694
2409,Leidsegracht 94 A bel                       , 1016 CS ,85.0,4,5000.0,58.82352941176471,52.365834,4.881246
2410,Van Baerlestraat                       , 1071 AS ,80.0,3,3650.0,45.625,52.354889,4.880967
2411,Damrak 11 I                       , 1012 LG ,74.0,4,4350.0,58.78378378378378,52.376787,4.89754
2412,Van Leijenberghlaan                       , 1082 GM ,116.0,4,4050.0,34.913793103448285,52.335008,4.878591
2415,S. F. van Ossstraat                       , 1068 JS ,80.0,4,3500.0,43.75,52.356204999999996,4.813625
2416,Valeriusstraat 238 bel                       , 1075 GL ,62.0,2,2800.0,45.161290322580655,52.352018,4.860294000000001
2417,Warmoesstraat                       , 1012 HX ,75.0,2,3000.0,40.0,52.374573,4.897027
2418,Ceintuurbaan 424 1                       , 1074 EB ,93.0,3,4500.0,48.38709677419354,52.354975,4.902330999999999
2419,Prinsengracht                       , 1017 JL ,90.0,3,4200.0,46.66666666666666,52.362122,4.898975
2420,Deymanstraat 44                       , 1091 SE ,46.0,2,2500.0,54.34782608695652,52.357652,4.908629
2421,Aalsmeerplein 5 2                       , 1059 AS ,59.0,2,3000.0,50.847457627118644,52.347301,4.846588
2422,Jan de Louterstraat                       , 1063 KX ,111.0,3,3000.0,27.02702702702703,52.381324,4.816886
2423,De Klencke                       , 1083 HH ,55.0,2,2500.0,45.45454545454545,52.333606,4.886865
2424,Nieuwe Oostenburgerstraat 2 A                       , 1018 MG ,51.0,3,3000.0,58.82352941176471,52.370348,4.923568
2425,Groen van Prinstererstraat 83 1                       , 1051 EL ,40.0,2,2300.0,57.5,52.382048,4.872939
2426,Omval 305                       , 1096 HR ,87.0,3,2500.0,28.735632183908052,52.344147,4.916024
2427,Brouwersgracht 248 K                       , 1013 HE ,60.0,2,2150.0,35.833333333333336,52.382417,4.885611
2428,Brouwersgracht 248 C                       , 1013 HE ,78.0,2,3000.0,38.46153846153846,52.382417,4.885611
2429,Anjeliersstraat 82 D                       , 1015 NJ ,55.0,2,3000.0,54.54545454545455,52.377832,4.883195
2430,Joan Melchior Kemperstraat 70                       , 1051 TT ,58.0,3,2500.0,43.10344827586207,52.38499,4.873596
2431,Haarlemmerweg 277                       , 1051 NW ,100.0,5,5000.0,50.0,52.385121000000005,4.8685849999999995
2432,Pierre Lallementstraat 830                       , 1097 JR ,59.0,3,2500.0,42.3728813559322,52.349213,4.922776
2433,Eerste Oosterparkstraat 11 I                       , 1091 GT ,80.0,3,4450.0,55.625,52.355825,4.908142
2434,Gaasterlandstraat 210                       , 1079 RH ,65.0,2,2350.0,36.153846153846146,52.337834,4.895596
2435,Van Middellandtstraat                       , 1057 AP ,90.0,4,3000.0,33.333333333333336,52.365351000000004,4.850889
2436,Albert Cuypstraat                       , 1073 BD ,55.0,2,1700.0,30.90909090909091,52.354637,4.886776
2437,Govert Flinckstraat 52 4                       , 1072 EJ ,50.0,2,2300.0,46.0,52.354015000000004,4.887531
2438,Westzaanstraat 19 1                       , 1013 NC ,51.0,3,2500.0,49.01960784313725,52.387337,4.882264
2439,De Wittenkade 172 1                       , 1051 AP ,49.0,3,2500.0,51.02040816326532,52.381558,4.873958
2440,Jasper Leijnsenstraat 15 1                       , 1056 XV ,51.0,3,2000.0,39.215686274509814,52.376536,4.861974
2441,Koggestraat                       , 1012 TA ,89.0,3,2500.0,28.089887640449447,52.377485,4.893503
2442,Uithoornstraat                       , 1078 ST ,56.0,3,3000.0,53.57142857142857,52.347283000000004,4.9069910000000005
2444,Beethovenstraat                       , 1077 JA ,104.0,4,3150.0,30.288461538461537,52.343825,4.877039
2445,Bosboom Toussaintstraat                       , 1054 AN ,125.0,4,2950.0,23.6,52.365548,4.87606
